type,modified,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,occurrenceid,catalognumber,recordnumber,recordedby,individualcount,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,othercatalognumbers,occurrenceremarks,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,materialsampleid,eventid,fieldnumber,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,samplingprotocol,samplingeffort,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,minimumelevationinmeters,maximumelevationinmeters,verbatimelevation,minimumdepthinmeters,maximumdepthinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters,coordinateprecision,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,footprintwkt,footprintsrs,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identificationqualifier,typestatus,identifiedby,dateidentified,identificationreferences,identificationverificationstatus,identificationremarks,scientificnameid,namepublishedinid,scientificname,acceptednameusage,originalnameusage,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,taxonrank,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,taxonremarks,lengthinmm,lengthtype,lengthunitsinferred,massing,massunitsinferred,underivedlifestage,underivedsex,dataset_url,dataset_citation,gbifdatasetid,gbifpublisherid,dataset_contact_email,dataset_contact,dataset_pubdate,lastindexed,migrator_version,hasmedia,hastissue,wascaptive,isfossil,vntype,haslength
PhysicalObject,9/16/2019 14:09,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:240944?seid=1052612. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:240944,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=18.50 g; snout-vent length=84.0 mm; tail length=105.0 mm; tail condition=regenerated ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:240944?seid=1052612,MVZ:Herp:240944,885,Collector(s): Adam D. Leache,1,male,,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=885,,http://arctos.database.museum/guid/MVZ:Herp:240944,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by unknown on 2003-06-11; method: field,,,,,6/11/2003,,162,162,2003,6,11,6/11/2003,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"N of road, 0.25 mi E of Lake Tenaya along Tioga Rd., Yosemite National Park","0.25mi. E. of Lake Tenaya along Tioga Rd., South facing slope, Yosemite Natinal Park",2506,2506,,,,,,,Pascal Title,,37.8406,-119.45044,World Geodetic System 1984,8,,37.8406/-119.45044,,,decimal degrees,,,,Pascal Title,12/1/2008,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,unknown,6/11/2003,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,84,snout-vent length,0,18.5,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/18/2019 13:47,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:240946?seid=473201. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:240946,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=17.50 g; snout-vent length=83.0 mm; tail length=69.0 mm; tail condition=incomplete ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:240946?seid=473201,MVZ:Herp:240946,887,Collector(s): Adam D. Leache,1,male,,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=887,,http://arctos.database.museum/guid/MVZ:Herp:240946,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by unknown on 2003-06-11; method: field,,,,,6/11/2003,,162,162,2003,6,11,6/11/2003,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"N of road, 0.25 mi E of Lake Tenaya along Tioga Rd., Yosemite National Park","0.25mi. E. of Lake Tenaya along Tioga Rd., South facing slope, Yosemite Natinal Park",2506,2506,,,,,,,Pascal Title,,37.8406,-119.45044,World Geodetic System 1984,8,,37.8406/-119.45044,,,decimal degrees,,,,Pascal Title,12/1/2008,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,unknown,6/11/2003,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,83,snout-vent length,0,17.5,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,9/18/2019 1:26,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:240947?seid=824041. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:240947,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=12.50 g; snout-vent length=72.0 mm; tail length=101.0 mm; tail condition=regenerated ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:240947?seid=824041,MVZ:Herp:240947,938,"Collector(s): Adam D. Leache, Anne M. Leache",1,male,,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=938,,http://arctos.database.museum/guid/MVZ:Herp:240947,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by unknown on 2003-06-15; method: field,,,,,6/15/2003,,166,166,2003,6,15,6/15/2003,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"2 mi S along Foresta Rd., Big Oak Flat Rd. and Foresta Rd., Yosemite National Park","Foresta Rd pitfall array, Yosemite National Park",1392,1392,,,,,,,Pascal Title,,37.70403,-119.73315,World Geodetic System 1984,32,,37.70403/-119.73315,,,decimal degrees,,,,Pascal Title,12/8/2008,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,unknown,6/15/2003,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,72,snout-vent length,0,12.5,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/23/2019 5:15,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:240948?seid=745188. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:240948,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=5.30 g; snout-vent length=55.0 mm; tail length=79.0 mm; tail condition=complete ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:240948?seid=745188,MVZ:Herp:240948,939,"Collector(s): Adam D. Leache, Anne M. Leache",1,male,,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=939,,http://arctos.database.museum/guid/MVZ:Herp:240948,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by unknown on 2003-06-15; method: field,,,,,6/15/2003,,166,166,2003,6,15,6/15/2003,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"2 mi S along Foresta Rd., Big Oak Flat Rd. and Foresta Rd., Yosemite National Park","Foresta Rd pitfall array, Yosemite National Park",1392,1392,,,,,,,Pascal Title,,37.70403,-119.73315,World Geodetic System 1984,32,,37.70403/-119.73315,,,decimal degrees,,,,Pascal Title,12/8/2008,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,unknown,6/15/2003,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,55,snout-vent length,0,5.3,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/23/2019 5:15,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:240949?seid=132547. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:240949,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=4.50 g; snout-vent length=53.0 mm; tail length=78.0 mm; tail condition=complete ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:240949?seid=132547,MVZ:Herp:240949,940,"Collector(s): Adam D. Leache, Anne M. Leache",1,male,,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=940,,http://arctos.database.museum/guid/MVZ:Herp:240949,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by unknown on 2003-06-15; method: field,,,,,6/15/2003,,166,166,2003,6,15,6/15/2003,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"2 mi S along Foresta Rd., Big Oak Flat Rd. and Foresta Rd., Yosemite National Park","Foresta Rd pitfall array, Yosemite National Park",1392,1392,,,,,,,Pascal Title,,37.70403,-119.73315,World Geodetic System 1984,32,,37.70403/-119.73315,,,decimal degrees,,,,Pascal Title,12/8/2008,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,unknown,6/15/2003,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,53,snout-vent length,0,4.5,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/19/2019 0:00,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:240953?seid=245774. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:240953,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=5.00 g; tail condition=complete ; snout-vent length=53.0 mm; tail length=78.0 mm; sex=male ; age class=juvenile,http://arctos.database.museum/guid/MVZ:Herp:240953?seid=245774,MVZ:Herp:240953,959,"Collector(s): Adam D. Leache, Anne M. Leache",1,male,juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=959,,http://arctos.database.museum/guid/MVZ:Herp:240953,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by unknown on 2003-06-18; method: field,,,,,6/18/2003,,169,169,2003,6,18,6/18/2003,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Arch Rock Entrance, Along Merced River, El Portal Rd., Yosemite National Park","Arch Rock Entrance, Along Merced River, El Portal Rd., Yosemite National Park",1325,1325,,,,,,,Pascal Title,,37.68578,-119.72719,World Geodetic System 1984,27,,37.68578/-119.72719,,,decimal degrees,,,,Pascal Title,12/15/2008,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,unknown,6/18/2003,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,53,snout-vent length,0,5,0,juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/19/2019 0:00,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:240954?seid=1481839. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:240954,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=11.50 g; snout-vent length=71.0 mm; tail length=77.0 mm; tail condition=incomplete ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:240954?seid=1481839,MVZ:Herp:240954,960,"Collector(s): Adam D. Leache, Anne M. Leache",1,male,,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=960,,http://arctos.database.museum/guid/MVZ:Herp:240954,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by unknown on 2003-06-18; method: field,,,,,6/18/2003,,169,169,2003,6,18,6/18/2003,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Arch Rock Entrance, Along Merced River, El Portal Rd., Yosemite National Park","Arch Rock Entrance, Along Merced River, El Portal Rd., Yosemite National Park",1325,1325,,,,,,,Pascal Title,,37.68578,-119.72719,World Geodetic System 1984,27,,37.68578/-119.72719,,,decimal degrees,,,,Pascal Title,12/15/2008,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,unknown,6/18/2003,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,71,snout-vent length,0,11.5,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/19/2019 0:00,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:240955?seid=1682247. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:240955,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=16.00 g; snout-vent length=76.0 mm; tail length=93.0 mm; tail condition=regenerated ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:240955?seid=1682247,MVZ:Herp:240955,961,"Collector(s): Adam D. Leache, Anne M. Leache",1,male,,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=961,,http://arctos.database.museum/guid/MVZ:Herp:240955,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by unknown on 2003-06-18; method: field,,,,,6/18/2003,,169,169,2003,6,18,6/18/2003,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Arch Rock Entrance, Along Merced River, El Portal Rd., Yosemite National Park","Arch Rock Entrance, Along Merced River, El Portal Rd., Yosemite National Park",1325,1325,,,,,,,Pascal Title,,37.68578,-119.72719,World Geodetic System 1984,27,,37.68578/-119.72719,,,decimal degrees,,,,Pascal Title,12/15/2008,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,unknown,6/18/2003,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,76,snout-vent length,0,16,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,9/17/2019 0:11,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:240956?seid=1037999. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:240956,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=15.50 g; snout-vent length=75.0 mm; tail length=110.0 mm; tail condition=regenerated ; sex=male,http://arctos.database.museum/guid/MVZ:Herp:240956?seid=1037999,MVZ:Herp:240956,962,"Collector(s): Adam D. Leache, Anne M. Leache",1,male,,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=962,,http://arctos.database.museum/guid/MVZ:Herp:240956,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by unknown on 2003-06-18; method: field,,,,,6/18/2003,,169,169,2003,6,18,6/18/2003,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Arch Rock Entrance, Along Merced River, El Portal Rd., Yosemite National Park","Arch Rock Entrance, Along Merced River, El Portal Rd., Yosemite National Park",1325,1325,,,,,,,Pascal Title,,37.68578,-119.72719,World Geodetic System 1984,27,,37.68578/-119.72719,,,decimal degrees,,,,Pascal Title,12/15/2008,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,unknown,6/18/2003,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,75,snout-vent length,0,15.5,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/23/2019 19:24,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:240958?seid=1443202. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:240958,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=male,http://arctos.database.museum/guid/MVZ:Herp:240958?seid=1443202,MVZ:Herp:240958,RH-4,Collector(s): Robert J. Hijmans,1,male,,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=RH-4,,http://arctos.database.museum/guid/MVZ:Herp:240958,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by unknown on 2003-05-31; method: field,,,,,5/31/2003,,151,151,2003,5,31,5/31/2003,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"between the Glacier Point overhanging rock and the shop, near Glacier Point, Yosemite National Park","between the Glacier Point overhanging rock and the shop, near Glacier Point, Yosemite National Park",2201,2201,,,,,,,John Wieczorek,,37.72937,-119.57359,World Geodetic System 1984,6,,37.72937/-119.57359,,,decimal degrees,,,,John Wieczorek,10/19/2003,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,unknown,5/31/2003,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,9/17/2019 1:15,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:240959?seid=691706. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:240959,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=12.00 g; snout-vent length=70.0 mm; tail length=95.0 mm; tail condition=complete ; sex=female,http://arctos.database.museum/guid/MVZ:Herp:240959?seid=691706,MVZ:Herp:240959,842,Collector(s): Adam D. Leache,1,female,,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=842,,http://arctos.database.museum/guid/MVZ:Herp:240959,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by unknown on 2003-06-09; method: field,,,,,6/9/2003,,160,160,2003,6,9,6/9/2003,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Big Oak Flat Rd. and Wildcat Creek junction, just E of Tunnel, Yosemite National Park","Big Oak Flat Road + Wildcut Creek, Just E. of Tunnel, Yosemite National Park",1349,1349,,,,,,,Pascal Title,,37.72286,-119.71867,World Geodetic System 1984,7,,37.72286/-119.71867,,,decimal degrees,,,,Pascal Title,11/25/2008,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,unknown,6/9/2003,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,70,snout-vent length,0,12,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
